python : 127.0.0.1 [27/May/2026 17:49:04] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
At line:1 char:282
+ ... h","User"); python "C:\Users\Cynox Security\.gemini\antigravity\brain ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (127.0.0.1 [27/M...HTTP/1.1" 200 -:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/CaseStatsCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/CaseTasksCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/CaseTasksItemCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/CaseTemplatesDialogCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/CaseUpdateCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:24] "GET /scripts/controllers/case/ObservableAnalyzeCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/ObservableCreationCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/ObservablesStatsCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/ObservableUpdateCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/procedure/AddProcedureModalCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/share/CaseShareModalCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/case/tasklogs/AddTaskLogModalCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/cortex/CortexInstanceDialogCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/cortex/ResponderActionDialogCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/dashboard/DashboardsCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/dashboard/DashboardViewCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/LiveCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/MainPageCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/MigrationCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/misc/ResponderSelectorCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/misc/ServerInstanceDialogCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/misc/TaxonomySelectionModalCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/RootCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:25] "GET /scripts/controllers/SearchCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/controllers/SettingsCtrl.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/affixer.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/alert-duration.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/auto-focus.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/case-duration.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/charts/c3Chart.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/compare-to.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/bar.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/counter.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/donut.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/filter-editor.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/item.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/line.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/multiline.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dashboard/text.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dateTimePicker.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/dt-picker.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/entityLink.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:26] "GET /scripts/directives/fileChooser.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/filter-box.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/fixed-height.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/flow/flow-item.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/flow/flow.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/if-not-permission.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/if-permission.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/logEntry.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/mini-report-list.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/page-sizer.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/permission-list.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/psearch.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/report-observables.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/report.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/responder-actions.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/search/search-item.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/severity.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/tag-colour.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/tag-item.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/tag-list.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/task-progress.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/tlp.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/updatable.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:27] "GET /scripts/directives/updatableBoolean.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableColour.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableDataDropdown.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableDate.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableSelect.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableSimpleText.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableTag.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableTagList.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableTags.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableText.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/updatableUser.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/user.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/userinfo.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/directives/utils/autofocus.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/filters/custom-field-value.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/filters/duration.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/filters/ellipsis.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/filters/fang.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:28] "GET /scripts/filters/filesize.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/filter-value.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/flattern-object.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/getField.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/hash-type.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/limited-count.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/md5.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/offset.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/order-object-by.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/percent.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/sha256.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/shortDate.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/showDate.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/tag-value.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/filters/urlencode.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/services/AnalyzerInfoSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/services/api/AlertingSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/services/api/AnalyzerSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:29] "GET /scripts/services/api/AnalyzerTemplateSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/AttackPatternSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/AuditSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/AuthenticationSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/CaseSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/CaseTaskSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/CaseTemplateSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/CortexSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/CustomFieldsSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/DashboardSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/JobSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/ListSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/MispSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/ObservableTypeSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/OrganisationSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/PlatformSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/ProcedureSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/ProfileSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:30] "GET /scripts/services/api/TagSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/TaskLogSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/TaxonomyCacheSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/TaxonomySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/UiSettingsSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/UserSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/api/VersionSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/Constants.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/CaseArtifactSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/FileResource.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/PaginatedQuerySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/PSearchSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/SearchSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/StatSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/StreamQuerySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/StreamSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/data/StreamStatSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/HtmlSanitizeSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/QueryBuilderSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:31] "GET /scripts/services/common/QuerySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/SecuritySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/ui/AppLayoutSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/ui/FilteringSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/ui/modal/ModalSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/ui/ModalUtilsSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/ui/NotificationSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/common/UtilsSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/EntitySrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/ui/AfkSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/ui/CaseTabsSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/ui/ChartSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/services/ui/GlobalSearchSrv.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/thirdparty/theme.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/utils/highlight.min.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:32] "GET /scripts/utils/saveSvgAsPng.js HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /api/v1/user/current HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /api/status HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "POST /api/v1/query?name=list-taxonomies-cache HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /api/config/organisation?path=ui HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /images/favicons/favicon-32x32.png HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /api/status HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "POST /api/v1/query?name=users HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "GET /api/status HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] "POST /api/v1/query?name=freetags-cache HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:33] code 404, message File not found
127.0.0.1 [27/May/2026 17:49:33] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 -
127.0.0.1 [27/May/2026 17:49:33] "GET /bower_components/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:33] code 404, message File not found
127.0.0.1 [27/May/2026 17:49:33] "GET /bower_components/ng-tags-input/ng-tags-input.css.map HTTP/1.1" 404 -
127.0.0.1 [27/May/2026 17:49:33] "POST /api/stream HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /styles/fonts/SourceSansPro-Bold.otf HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /bower_components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 
200 -
127.0.0.1 [27/May/2026 17:49:34] "POST /api/v0/query?name=caseTemplates HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "POST /api/v1/query?name=my-tasks.stats HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "POST /api/v1/query?name=waiting-tasks.stats HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "POST /api/v1/query?name=unread-alert-count HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /api/customField HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /api/v1/admin/index/status HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /api/v1/admin/check/stats HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:34] "GET /bower_components/underscore/underscore-umd.js.map HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:34] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/_setup.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/restArguments.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isObject.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isNull.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isUndefined.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isElement.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isBoolean.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/_tagTester.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isString.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isNumber.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isDate.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isRegExp.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isError.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isSymbol.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isArrayBuffer.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:35] "GET /bower_components/underscore/modules/isFunction.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_hasObjectTag.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_stringTagBug.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/isDataView.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/isArray.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_has.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/isArguments.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/isFinite.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/isNaN.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/constant.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_createSizePropertyCheck.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_shallowProperty.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:36] "GET /bower_components/underscore/modules/_getByteLength.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/_isBufferLike.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/isTypedArray.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/_getLength.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/_collectNonEnumProps.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/keys.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/isEmpty.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/isMatch.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/underscore.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/_toBufferView.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/isEqual.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/allKeys.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /bower_components/underscore/modules/_methodFingerprint.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:37] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/isMap.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/isWeakMap.js HTTP/1.1" 304 -
